date,spx,dax,ftse,nikkei
2004-10-18,1114.02,3915.17,4626.6,10965.62
2004-10-19,1103.23,3964.13,4655.2,11064.86
2004-10-20,1103.66,3912.4,4616.4,10882.18
2004-10-21,1106.49,3934.06,4617.4,10789.23
2004-10-22,1095.74,3935.14,4615.4,10857.13
2004-10-25,1094.8,3854.41,4564.6,10659.15
2004-10-26,1111.09,3862.26,4583.4,10672.46
2004-10-27,1125.4,3929.03,4630.1,10691.95
2004-10-28,1127.44,3959.59,4642.8,10853.12
2004-10-29,1130.2,3960.25,4624.2,10771.42
2004-11-01,1130.51,4012.64,4673.8,10734.71
2004-11-02,1130.56,4037.57,4693.2,10887.81
2004-11-03,1143.2,4039.04,4718.5,10887.81
2004-11-04,1161.67,4041.38,4728.3,10946.27
2004-11-05,1166.17,4063.58,4739.8,11061.77
2004-11-08,1164.89,4068.97,4716.6,10983.83
2004-11-09,1164.08,4065.33,4717.7,10964.87
2004-11-10,1162.91,4089.13,4734.5,10994.96
2004-11-11,1173.48,4130.81,4776.9,10846.92
2004-11-12,1184.17,4143.35,4793.9,11019.98
2004-11-15,1183.81,4134.34,4803.1,11227.57
2004-11-16,1175.43,4117.22,4770.4,11161.75
2004-11-17,1181.94,4183.41,4795.9,11131.29
2004-11-18,1183.55,4178.68,4805.3,11082.42
2004-11-19,1170.34,4134.89,4760.8,11082.84
2004-11-22,1177.24,4123.98,4733.1,10849.39
2004-11-23,1176.94,4113.37,4742.4,10849.39
2004-11-24,1181.76,4125.3,4719.4,10872.33
2004-11-25,1181.76,4160.35,4753.4,10900.34
2004-11-26,1182.65,4154.27,4741.6,10833.75
2004-11-29,1178.57,4146.98,4749.8,10977.89
2004-11-30,1173.82,4126.0,4703.2,10899.25
2004-12-01,1191.37,4186.03,4735.7,10784.25
2004-12-02,1190.33,4216.4,4751.2,10973.07
2004-12-03,1191.17,4208.87,4747.9,11074.89
2004-12-06,1190.25,4193.91,4722.8,10981.96
2004-12-07,1177.07,4212.62,4728.7,10873.63
2004-12-08,1182.81,4201.35,4703.9,10941.37
2004-12-09,1189.24,4150.41,4688.4,10776.63
2004-12-10,1188.0,4174.55,4694.0,10756.8
2004-12-13,1198.68,4219.24,4736.8,10789.25
2004-12-14,1203.38,4231.3,4722.8,10915.58
2004-12-15,1205.72,4213.69,4728.2,10956.46
2004-12-16,1203.21,4233.71,4735.2,10924.37
2004-12-17,1194.2,4182.27,4696.8,11078.32
2004-12-20,1194.65,4211.55,4731.1,11103.42
2004-12-21,1205.45,4214.39,4733.0,11125.92
2004-12-22,1209.57,4241.28,4777.4,11209.44
2004-12-23,1210.13,4251.62,4787.7,11209.44
2004-12-24,1210.13,4251.62,4798.1,11365.48
2004-12-27,1204.92,4235.36,4798.1,11362.35
2004-12-28,1213.54,4261.79,4798.1,11424.13
2004-12-29,1213.45,4247.75,4819.8,11381.56
2004-12-30,1213.55,4256.08,4820.1,11488.76
2004-12-31,1211.92,4256.08,4814.3,11488.76
2005-01-03,1202.08,4291.53,4814.3,11488.76
2005-01-04,1188.05,4290.5,4847.0,11517.75
2005-01-05,1183.74,4258.24,4806.0,11437.52
2005-01-06,1187.89,4300.94,4824.3,11492.26
2005-01-07,1186.19,4316.4,4854.1,11433.24
2005-01-10,1190.25,4307.37,4840.7,11433.24
2005-01-11,1182.99,4258.01,4818.7,11539.99
2005-01-12,1187.7,4208.82,4783.6,11453.39
2005-01-13,1177.45,4212.14,4800.3,11358.22
2005-01-14,1184.52,4232.36,4820.8,11438.39
2005-01-17,1184.52,4245.51,4846.7,11487.1
2005-01-18,1195.98,4250.71,4823.9,11423.26
2005-01-19,1184.63,4245.55,4818.3,11405.34
2005-01-20,1175.41,4220.43,4800.8,11284.77
2005-01-21,1167.87,4213.7,4803.3,11238.37
2005-01-24,1163.75,4201.89,4812.5,11289.49
2005-01-25,1168.41,4233.95,4843.2,11276.91
2005-01-26,1174.07,4214.12,4847.1,11376.57
2005-01-27,1174.55,4216.41,4853.4,11341.31
2005-01-28,1171.36,4201.81,4832.8,11320.58
2005-01-31,1181.27,4254.85,4852.3,11387.59
2005-02-01,1189.41,4279.97,4906.2,11384.4
2005-02-02,1193.19,4296.31,4916.2,11407.14
2005-02-03,1189.89,4281.64,4908.3,11389.35
2005-02-04,1203.03,4339.28,4941.5,11360.4
2005-02-07,1201.72,4366.35,4979.8,11499.86
2005-02-08,1202.3,4371.39,4995.5,11490.43
2005-02-09,1191.99,4353.15,4990.4,11473.35
2005-02-10,1197.01,4342.01,5000.0,11553.56
2005-02-11,1205.3,4387.8,5044.2,11553.56
2005-02-14,1206.14,4386.4,5041.8,11632.2
2005-02-15,1210.12,4402.03,5058.9,11646.49
2005-02-16,1210.34,4368.77,5053.2,11601.68
2005-02-17,1200.75,4369.68,5057.4,11582.72
2005-02-18,1201.59,4359.47,5057.2,11660.12
2005-02-21,1201.59,4353.34,5060.8,11651.02
2005-02-22,1184.16,4323.21,5032.9,11597.71
2005-02-23,1190.8,4310.66,4988.5,11500.18
2005-02-24,1200.2,4304.29,4972.1,11531.15
2005-02-25,1211.37,4348.64,5006.8,11658.25
2005-02-28,1203.6,4350.49,4968.5,11740.6
2005-03-01,1210.41,4383.62,5000.5,11780.53
2005-03-02,1210.08,4393.43,4992.8,11813.71
2005-03-03,1210.47,4373.27,5014.8,11856.46
2005-03-04,1222.12,4423.52,5036.3,11873.05
2005-03-07,1225.31,4428.09,5027.2,11925.36
2005-03-08,1219.43,4396.5,5010.9,11886.91
2005-03-09,1207.01,4375.6,4996.1,11966.69
2005-03-10,1209.25,4337.68,4962.1,11864.91
2005-03-11,1200.08,4360.49,4982.1,11923.89
2005-03-14,1206.83,4367.3,4975.0,11850.25
2005-03-15,1197.75,4387.69,5000.2,11821.09
2005-03-16,1188.07,4309.11,4937.6,11873.18
2005-03-17,1190.21,4315.92,4922.1,11775.5
2005-03-18,1189.65,4327.18,4923.3,11879.81
2005-03-21,1183.78,4296.36,4933.5,11879.81
2005-03-22,1171.71,4320.69,4937.3,11841.97
2005-03-23,1172.53,4317.2,4910.4,11739.12
2005-03-24,1171.42,4343.6,4922.5,11745.97
2005-03-25,1171.42,4343.6,4922.5,11761.1
2005-03-28,1174.28,4343.6,4922.5,11792.3
2005-03-29,1165.36,4351.89,4919.0,11599.82
2005-03-30,1181.41,4347.52,4900.7,11565.88
2005-03-31,1180.59,4348.77,4894.4,11668.95
2005-04-01,1172.92,4373.53,4914.0,11723.63
2005-04-04,1176.12,4341.39,4896.7,11667.54
2005-04-05,1181.39,4362.61,4942.9,11774.31
2005-04-06,1184.07,4379.18,4947.4,11827.16
2005-04-07,1191.14,4389.52,4977.0,11810.99
2005-04-08,1181.2,4400.68,4983.7,11874.75
2005-04-11,1181.21,4396.09,4973.3,11745.64
2005-04-12,1187.76,4372.12,4946.2,11670.3
2005-04-13,1173.79,4405.69,4960.8,11637.52
2005-04-14,1162.05,4402.05,4945.4,11563.17
2005-04-15,1142.62,4312.25,4891.6,11370.69
2005-04-18,1145.98,4202.2,4827.1,10938.44
2005-04-19,1152.78,4204.61,4855.6,11065.86
2005-04-20,1137.5,4178.62,4822.0,11088.58
2005-04-21,1159.95,4193.7,4819.6,10984.39
2005-04-22,1152.12,4223.04,4849.3,11045.95
2005-04-25,1162.1,4246.96,4864.9,11073.77
2005-04-26,1151.83,4233.76,4845.5,11035.83
2005-04-27,1156.38,4189.02,4789.4,11005.42
2005-04-28,1143.22,4178.1,4790.2,11008.9
2005-04-29,1156.85,4184.84,4801.7,11008.9
2005-05-02,1162.16,4224.02,4801.7,11002.11
2005-05-03,1161.17,4245.54,4861.3,11002.11
2005-05-04,1175.65,4264.35,4882.5,11002.11
2005-05-05,1172.63,4299.51,4902.3,11002.11
2005-05-06,1171.35,4311.06,4918.9,11192.17
2005-05-09,1178.84,4292.41,4910.3,11171.32
2005-05-10,1166.22,4251.13,4892.4,11159.46
2005-05-11,1171.11,4244.16,4875.4,11120.7
2005-05-12,1159.36,4267.05,4893.3,11077.94
2005-05-13,1154.05,4275.7,4886.5,11049.11
2005-05-16,1165.69,4262.18,4884.2,10947.22
2005-05-17,1173.8,4251.77,4898.5,10825.39
2005-05-18,1185.56,4324.6,4949.4,10835.41
2005-05-19,1191.08,4360.42,4962.7,11077.16
2005-05-20,1189.28,4360.68,4971.8,11037.29
2005-05-23,1193.86,4406.95,4989.8,11158.65
2005-05-24,1194.07,4396.64,4982.5,11133.65
2005-05-25,1190.01,4389.54,4971.5,11014.43
2005-05-26,1197.62,4436.6,4994.9,11027.94
2005-05-27,1198.78,4444.71,4986.3,11192.33
2005-05-30,1198.78,4480.43,4986.3,11266.33
2005-05-31,1191.5,4460.63,4964.0,11276.59
2005-06-01,1202.22,4527.17,5011.0,11329.67
2005-06-02,1204.29,4532.17,5005.0,11280.05
2005-06-03,1196.02,4510.39,4999.4,11300.05
2005-06-06,1197.51,4497.26,4980.4,11270.62
2005-06-07,1197.26,4566.01,5025.3,11217.45
2005-06-08,1194.67,4557.29,5003.7,11281.03
2005-06-09,1200.93,4562.75,5009.2,11160.88
2005-06-10,1198.11,4586.1,5030.4,11304.23
2005-06-13,1200.82,4599.21,5050.4,11311.51
2005-06-14,1203.91,4591.69,5046.8,11335.92
2005-06-15,1206.58,4548.42,5019.5,11415.88
2005-06-16,1210.96,4579.87,5045.0,11416.38
2005-06-17,1216.96,4604.57,5077.6,11514.03
2005-06-20,1216.1,4586.86,5072.0,11483.35
2005-06-21,1213.61,4608.11,5082.1,11488.74
2005-06-22,1213.88,4619.6,5099.3,11547.28
2005-06-23,1200.73,4627.48,5114.4,11576.75
2005-06-24,1191.57,4566.48,5079.0,11537.03
2005-06-27,1190.69,4523.82,5043.5,11414.28
2005-06-28,1201.57,4557.46,5090.4,11513.83
2005-06-29,1199.85,4583.63,5109.1,11577.44
2005-06-30,1191.33,4586.28,5113.2,11584.01
2005-07-01,1194.44,4617.07,5161.0,11630.13
2005-07-04,1194.44,4623.41,5184.3,11651.55
2005-07-05,1204.99,4603.65,5190.1,11616.7
2005-07-06,1194.94,4615.49,5229.6,11603.53
2005-07-07,1197.87,4530.18,5158.3,11590.14
2005-07-08,1211.86,4597.97,5232.2,11565.99
2005-07-11,1219.44,4663.38,5242.4,11674.79
2005-07-12,1222.21,4653.03,5217.2,11692.14
2005-07-13,1223.29,4679.89,5245.9,11659.84
2005-07-14,1226.5,4699.27,5259.7,11764.26
2005-07-15,1227.92,4712.9,5230.9,11758.68
2005-07-18,1221.13,4719.57,5214.2,11758.68
2005-07-19,1229.35,4770.54,5201.6,11764.84
2005-07-20,1235.2,4784.5,5215.2,11789.35
2005-07-21,1227.04,4829.87,5221.6,11786.73
2005-07-22,1233.68,4836.9,5241.8,11695.05
2005-07-25,1229.03,4842.7,5270.7,11762.65
2005-07-26,1231.16,4843.49,5256.2,11737.96
2005-07-27,1236.79,4855.35,5263.6,11835.08
2005-07-28,1243.72,4892.5,5270.3,11858.31
2005-07-29,1234.18,4886.5,5282.3,11899.6
2005-08-01,1235.35,4890.85,5290.9,11946.92
2005-08-02,1244.12,4932.87,5327.5,11940.2
2005-08-03,1245.04,4923.12,5332.3,11981.8
2005-08-04,1235.86,4874.06,5315.5,11883.31
2005-08-05,1226.42,4827.18,5314.8,11766.48
2005-08-08,1223.13,4837.86,5344.3,11778.98
2005-08-09,1231.38,4909.48,5363.7,11900.32
2005-08-10,1229.13,4990.57,5377.5,12098.08
2005-08-11,1237.81,4953.93,5358.6,12263.32
2005-08-12,1230.39,4937.33,5345.8,12261.68
2005-08-15,1233.87,4922.34,5344.2,12256.55
2005-08-16,1219.34,4883.81,5322.4,12315.67
2005-08-17,1220.24,4871.46,5292.7,12273.12
2005-08-18,1219.02,4851.27,5269.3,12307.37
2005-08-19,1219.71,4929.91,5312.6,12291.73
2005-08-22,1221.73,4941.69,5318.4,12452.51
2005-08-23,1217.59,4917.74,5300.2,12472.93
2005-08-24,1209.59,4915.95,5275.2,12502.26
2005-08-25,1212.37,4856.01,5255.7,12405.16
2005-08-26,1205.1,4783.8,5228.1,12439.48
2005-08-29,1212.28,4812.24,5228.1,12309.83
2005-08-30,1208.41,4791.72,5255.8,12453.14
2005-08-31,1220.33,4829.69,5296.9,12413.6
2005-09-01,1221.59,4842.94,5328.5,12506.97
2005-09-02,1218.02,4837.81,5326.9,12600.0
2005-09-05,1218.02,4909.89,5337.8,12634.88
2005-09-06,1233.39,4968.28,5359.2,12599.43
2005-09-07,1236.36,4988.14,5365.9,12607.59
2005-09-08,1231.67,4992.75,5340.8,12533.89
2005-09-09,1241.48,5005.93,5359.3,12692.04
2005-09-12,1240.56,4989.98,5375.1,12896.43
2005-09-13,1231.2,4901.88,5338.0,12901.95
2005-09-14,1227.16,4911.17,5347.4,12834.25
2005-09-15,1227.73,4905.98,5383.5,12986.78
2005-09-16,1237.91,4986.5,5407.9,12958.68
2005-09-19,1231.02,4926.13,5429.7,12958.68
2005-09-20,1221.34,4962.86,5416.4,13148.57
2005-09-21,1210.2,4875.22,5369.7,13196.57
2005-09-22,1214.62,4849.01,5385.7,13159.36
2005-09-23,1215.29,4882.58,5413.6,13159.36
2005-09-26,1215.63,4998.16,5453.1,13392.63
2005-09-27,1215.66,4965.88,5447.3,13310.04
2005-09-28,1216.89,5048.74,5494.8,13435.91
2005-09-29,1227.68,5021.17,5478.2,13617.24
2005-09-30,1228.81,5044.12,5477.7,13574.3
2005-10-03,1226.7,5082.07,5501.6,13525.28
2005-10-04,1214.47,5138.02,5494.4,13738.84
